source,event_time_raw,event_time_utc,event_time_epoch_ms,incident_type,location
police,09/03/2026 18:53,2026-09-03T22:53:00Z,1788475980000,ASLT,1300 MICHIGAN ST NE
police,09/03/2026 18:56,2026-09-03T22:56:00Z,1788476160000,TRES,300 ANN ST NW
police,09/03/2026 19:00,2026-09-03T23:00:00Z,1788476400000,ASSIST,RICHMOND ST NW / HAMILTON AVE NW
police,09/03/2026 19:02,2026-09-03T23:02:00Z,1788476520000,STOP,1100 EMERALD AVE NE
police,09/03/2026 19:03,2026-09-03T23:03:00Z,1788476580000,DISO,200 COMMERCE AVE SW
fire,09/03/2026 19:07,2026-09-03T23:07:00Z,1788476820000,CARBON,500 WORDEN ST SE
police,09/03/2026 19:07,2026-09-03T23:07:00Z,1788476820000,PDB,800 5TH ST NW
fire,09/03/2026 19:09,2026-09-03T23:09:00Z,1788476940000,MED2,RICHMOND ST NW / HAMILTON AVE NW
police,09/03/2026 19:09,2026-09-03T23:09:00Z,1788476940000,LARC,GOODRICH ST SW / COMMERCE AVE SW
police,09/03/2026 19:10,2026-09-03T23:10:00Z,1788477000000,SUSPICIOUS,100 DWIGHT AVE SE
police,09/03/2026 19:19,2026-09-03T23:19:00Z,1788477540000,WARRANTA,3300 EASTERN AVE SE
police,09/03/2026 19:20,2026-09-03T23:20:00Z,1788477600000,NOISE,BURTON ST SW / JEROME AVE SW
fire,09/03/2026 19:32,2026-09-03T23:32:00Z,1788478320000,MED2,MADISON AVE SE / CRAWFORD ST SE
police,09/03/2026 19:32,2026-09-03T23:32:00Z,1788478320000,ASSIST,BURTON ST SW / S DIVISION AVE
fire,09/03/2026 19:39,2026-09-03T23:39:00Z,1788478740000,FIREVEH,LEONARD OVER I-96
police,09/03/2026 19:47,2026-09-03T23:47:00Z,1788479220000,ASSIST,3600 CAMELOT DR SE
police,09/03/2026 19:53,2026-09-03T23:53:00Z,1788479580000,ASSIST,1400 BRIDGE ST NW
police,09/03/2026 19:56,2026-09-03T23:56:00Z,1788479760000,DISO,200 CESAR E CHAVEZ AVE SW
police,09/03/2026 19:57,2026-09-03T23:57:00Z,1788479820000,STOP,NOBLE ST SE / CALVIN AVE SE
police,09/03/2026 20:01,2026-09-04T00:01:00Z,1788480060000,DISO,600 CASS AVE SE
police,09/03/2026 20:08,2026-09-04T00:08:00Z,1788480480000,DISO,400 28TH ST SE
police,09/03/2026 20:09,2026-09-04T00:09:00Z,1788480540000,SUSPICIOUS,1300 PLAINFIELD AVE NE
fire,09/03/2026 20:13,2026-09-04T00:13:00Z,1788480780000,MED1,SCRIBNER AVE NW / BRIDGE ST NW
police,09/03/2026 20:13,2026-09-04T00:13:00Z,1788480780000,STOP,LAFAYETTE AVE NE / LYON ST NE
police,09/03/2026 20:18,2026-09-04T00:18:00Z,1788481080000,STOP,MADISON AVE SE / CRAWFORD ST SE
police,09/03/2026 20:19,2026-09-04T00:19:00Z,1788481140000,FIGHT,1400 DAVIS AVE NW
fire,09/03/2026 20:26,2026-09-04T00:26:00Z,1788481560000,MED1,LEONARD ST NE / FULLER AVE NE
police,09/03/2026 20:30,2026-09-04T00:30:00Z,1788481800000,SUSPICIOUS,200 FRONT AVE NW
police,09/03/2026 20:31,2026-09-04T00:31:00Z,1788481860000,SUSPICIOUS,GIDDINGS AVE SE / NOBLE ST SE
police,09/03/2026 20:31,2026-09-04T00:31:00Z,1788481860000,ASSIST,I-196 WB WO FULLER
fire,09/03/2026 20:35,2026-09-04T00:35:00Z,1788482100000,MED1,1500 42ND ST SE
police,09/03/2026 20:35,2026-09-04T00:35:00Z,1788482100000,STOP,MADISON AVE SE / DICKINSON ST SE
police,09/03/2026 20:36,2026-09-04T00:36:00Z,1788482160000,DISO,1200 LEONARD ST NE
police,09/03/2026 20:39,2026-09-04T00:39:00Z,1788482340000,WELFARE,0 MONROE AVE NW
police,09/03/2026 20:39,2026-09-04T00:39:00Z,1788482340000,NOISE,900 ALPINE AVE NW
police,09/03/2026 20:48,2026-09-04T00:48:00Z,1788482880000,DEER,I-196 WB TO FULLER RAMP
police,09/03/2026 20:51,2026-09-04T00:51:00Z,1788483060000,DOM,100 HIGHLAND ST SE
police,09/03/2026 20:52,2026-09-04T00:52:00Z,1788483120000,STOP,S DIVISION AVE / ANDRE ST SE
police,09/03/2026 20:54,2026-09-04T00:54:00Z,1788483240000,STOP,JEFFERSON AVE SE / LOGAN ST SE
fire,09/03/2026 20:57,2026-09-04T00:57:00Z,1788483420000,MED1,100 MONROE CENTER ST NW
police,09/03/2026 20:58,2026-09-04T00:58:00Z,1788483480000,STOP,RICHMOND ST NW / JENNETTE AVE NW
police,09/03/2026 21:05,2026-09-04T01:05:00Z,1788483900000,STOP,FULLER AVE NE / KENTWOOD ST NE
police,09/03/2026 21:05,2026-09-04T01:05:00Z,1788483900000,STOP,S DIVISION AVE / EOLA ST SE
police,09/03/2026 21:09,2026-09-04T01:09:00Z,1788484140000,DISO,500 UMATILLA ST SE
fire,09/03/2026 21:10,2026-09-04T01:10:00Z,1788484200000,MED1,1200 S DIVISION AVE
fire,09/03/2026 21:11,2026-09-04T01:11:00Z,1788484260000,FIREALARM,700 9TH ST NW
police,09/03/2026 21:11,2026-09-04T01:11:00Z,1788484260000,STOP,WEALTHY OVER US-131
police,09/03/2026 21:16,2026-09-04T01:16:00Z,1788484560000,STOP,600 FRONT AVE NW
police,09/03/2026 21:31,2026-09-04T01:31:00Z,1788485460000,WELFARE,2000 32ND ST SE
police,09/03/2026 21:38,2026-09-04T01:38:00Z,1788485880000,STOP,DELAWARE ST SE / UNION AVE SE
police,09/03/2026 21:42,2026-09-04T01:42:00Z,1788486120000,WARRANTA,S DIVISION AVE / GOODRICH ST SE
fire,09/03/2026 21:44,2026-09-04T01:44:00Z,1788486240000,FIREALARM,400 CHARLOTTE AVE NW
police,09/03/2026 21:49,2026-09-04T01:49:00Z,1788486540000,STOP,BRIDGE ST NW / LEXINGTON AVE NW
fire,09/03/2026 21:53,2026-09-04T01:53:00Z,1788486780000,MED1,800 HALL ST SE
police,09/03/2026 21:55,2026-09-04T01:55:00Z,1788486900000,SUSPICIOUS,3000 WOODSIDE AVE SE
police,09/03/2026 22:05,2026-09-04T02:05:00Z,1788487500000,DOM,1200 DICKINSON ST SE
police,09/03/2026 22:08,2026-09-04T02:08:00Z,1788487680000,PARKING,IONIA AVE SW / W FULTON ST
police,09/03/2026 22:10,2026-09-04T02:10:00Z,1788487800000,STOP,1300 MONROE AVE NW
police,09/03/2026 22:11,2026-09-04T02:11:00Z,1788487860000,STOP,LEONARD ST NW / JENNETTE AVE NW
fire,09/03/2026 22:14,2026-09-04T02:14:00Z,1788488040000,CARBON,1000 BRIDGE ST NW
police,09/03/2026 22:14,2026-09-04T02:14:00Z,1788488040000,911H,1100 KALAMAZOO AVE SE
police,09/03/2026 22:20,2026-09-04T02:20:00Z,1788488400000,STOP,HALL ST SE / EASTERN AVE SE
police,09/03/2026 22:22,2026-09-04T02:22:00Z,1788488520000,TRANSP,200 MARKET AVE SW
police,09/03/2026 22:24,2026-09-04T02:24:00Z,1788488640000,STOP,LEONARD ST NE / HERRICK AVE NE
police,09/03/2026 22:26,2026-09-04T02:26:00Z,1788488760000,PD,OTTAWA AVE SW / W FULTON ST
fire,09/03/2026 22:27,2026-09-04T02:27:00Z,1788488820000,MED1,OTTAWA AVE SW / W FULTON ST
police,09/03/2026 22:27,2026-09-04T02:27:00Z,1788488820000,STOP,1400 PLAINFIELD AVE NE
police,09/03/2026 22:27,2026-09-04T02:27:00Z,1788488820000,911U,400 WEALTHY ST SW
police,09/03/2026 22:31,2026-09-04T02:31:00Z,1788489060000,ALARM,800 COTTAGE GROVE ST SE
police,09/03/2026 22:35,2026-09-04T02:35:00Z,1788489300000,ALARM,900 28TH ST SE
fire,09/03/2026 22:36,2026-09-04T02:36:00Z,1788489360000,MED1,400 LA GRAVE AVE SE
police,09/03/2026 22:37,2026-09-04T02:37:00Z,1788489420000,STOP,300 LEXINGTON AVE NW
police,09/03/2026 22:39,2026-09-04T02:39:00Z,1788489540000,NOISE,BROWN ST SW / BUCHANAN AVE SW
police,09/03/2026 22:43,2026-09-04T02:43:00Z,1788489780000,STOP,LEONARD ST NE / LAFAYETTE AVE NE
police,09/03/2026 22:53,2026-09-04T02:53:00Z,1788490380000,WARRANTA,500 CLANCY AVE NE
police,09/03/2026 22:56,2026-09-04T02:56:00Z,1788490560000,STOP,S DIVISION AVE / GARDEN ST SE
police,09/03/2026 22:58,2026-09-04T02:58:00Z,1788490680000,STOP,COIT AVE NE / BARNETT ST NE
police,09/03/2026 23:00,2026-09-04T03:00:00Z,1788490800000,NOISE,400 STORRS ST SE
police,09/03/2026 23:06,2026-09-04T03:06:00Z,1788491160000,WELFARE,KALAMAZOO AVE SE / 28TH ST SE
fire,09/03/2026 23:07,2026-09-04T03:07:00Z,1788491220000,MED0,2300 S DIVISION AVE
fire,09/03/2026 23:08,2026-09-04T03:08:00Z,1788491280000,MED1,700 BALL AVE NE
police,09/03/2026 23:16,2026-09-04T03:16:00Z,1788491760000,STOP,ALPINE AVE NW / 7TH ST NW
police,09/03/2026 23:17,2026-09-04T03:17:00Z,1788491820000,DISO,1200 COLLEGE AVE NE
police,09/03/2026 23:17,2026-09-04T03:17:00Z,1788491820000,ALARM,2400 EASTERN AVE SE
police,09/03/2026 23:22,2026-09-04T03:22:00Z,1788492120000,DOM,900 3RD ST NW
police,09/03/2026 23:24,2026-09-04T03:24:00Z,1788492240000,STOP,MADISON AVE SE / BURTON ST SE
police,09/03/2026 23:28,2026-09-04T03:28:00Z,1788492480000,MIP,100 CESAR E CHAVEZ AVE SW
police,09/03/2026 23:30,2026-09-04T03:30:00Z,1788492600000,DOM,800 OAKDALE ST SE
police,09/03/2026 23:37,2026-09-04T03:37:00Z,1788493020000,STOP,SEWARD AVE NW / 6TH ST NW
police,09/03/2026 23:40,2026-09-04T03:40:00Z,1788493200000,TRES,400 BRIDGE ST NW
police,09/03/2026 23:40,2026-09-04T03:40:00Z,1788493200000,STOP,MICHIGAN ST NE / HOUSEMAN AVE NE
police,09/03/2026 23:41,2026-09-04T03:41:00Z,1788493260000,STOP,MADISON AVE SE / HIGHLAND ST SE
police,09/03/2026 23:53,2026-09-04T03:53:00Z,1788493980000,SUSPICIOUS,200 NATIONAL AVE NW
police,09/04/2026 00:02,2026-09-04T04:02:00Z,1788494520000,STOP,S DIVISION AVE / GARDEN ST SE
police,09/04/2026 00:03,2026-09-04T04:03:00Z,1788494580000,STOP,HALL ST SE / LAFAYETTE AVE SE
police,09/04/2026 00:07,2026-09-04T04:07:00Z,1788494820000,FI,S DIVISION AVE / BARTLETT ST SW
police,09/04/2026 00:07,2026-09-04T04:07:00Z,1788494820000,STOP,SHELDON AVE SE / GREEN ST SE
police,09/04/2026 00:09,2026-09-04T04:09:00Z,1788494940000,DISO,1200 MICHIGAN ST NE
police,09/04/2026 00:10,2026-09-04T04:10:00Z,1788495000000,STOP,800 FAIRVIEW AVE NE
police,09/04/2026 00:13,2026-09-04T04:13:00Z,1788495180000,WELFARE,100 SHELDON AVE SE
police,09/04/2026 00:13,2026-09-04T04:13:00Z,1788495180000,STOP,S DIVISION AVE / FAIR ST SE
fire,09/04/2026 00:16,2026-09-04T04:16:00Z,1788495360000,MED2,400 WORDEN ST SE
police,09/04/2026 00:16,2026-09-04T04:16:00Z,1788495360000,UNKACC,400 WORDEN ST SE
police,09/04/2026 00:17,2026-09-04T04:17:00Z,1788495420000,STOP,LEONARD ST NW / DAVIS AVE NW
fire,09/04/2026 00:18,2026-09-04T04:18:00Z,1788495480000,FIREALARM,2100 43RD ST SE
police,09/04/2026 00:18,2026-09-04T04:18:00Z,1788495480000,STOP,PLYMOUTH AVE NE / STONEBROOK DR NE
fire,09/04/2026 00:28,2026-09-04T04:28:00Z,1788496080000,MED2,2000 LEONARD ST NE
police,09/04/2026 00:39,2026-09-04T04:39:00Z,1788496740000,SUSPICIOUS,1400 WEALTHY ST SE
police,09/04/2026 00:40,2026-09-04T04:40:00Z,1788496800000,STOP,1200 S DIVISION AVE
fire,09/04/2026 00:50,2026-09-04T04:50:00Z,1788497400000,MED1,WESTON ST SE / SHELDON AVE SE
police,09/04/2026 00:50,2026-09-04T04:50:00Z,1788497400000,ASSIST,WESTON ST SE / SHELDON AVE SE
police,09/04/2026 00:55,2026-09-04T04:55:00Z,1788497700000,STOP,BUCHANAN AVE SW / STEWART ST SW
police,09/04/2026 00:59,2026-09-04T04:59:00Z,1788497940000,DISO,500 LIVINGSTON AVE NE
police,09/04/2026 01:08,2026-09-04T05:08:00Z,1788498480000,STOP,LAFAYETTE AVE SE / MARTIN LUTHER KING JR ST SE
police,09/04/2026 01:11,2026-09-04T05:11:00Z,1788498660000,STOP,STOCKING AVE NW / 2ND ST NW
police,09/04/2026 01:21,2026-09-04T05:21:00Z,1788499260000,STOP,BRIDGE ST NW / LEXINGTON AVE NW
police,09/04/2026 01:21,2026-09-04T05:21:00Z,1788499260000,STOP,MADISON AVE SE / BURTON ST SE
police,09/04/2026 01:25,2026-09-04T05:25:00Z,1788499500000,STOP,SCRIBNER AVE NW / 6TH ST NW
police,09/04/2026 01:26,2026-09-04T05:26:00Z,1788499560000,LARC,600 MONROE AVE NW
fire,09/04/2026 01:35,2026-09-04T05:35:00Z,1788500100000,MED2,100 SHELDON AVE SE
police,09/04/2026 01:36,2026-09-04T05:36:00Z,1788500160000,STOP,100 CALEDONIA ST NE
police,09/04/2026 01:41,2026-09-04T05:41:00Z,1788500460000,STOP,WEALTHY OVER US-131
police,09/04/2026 01:42,2026-09-04T05:42:00Z,1788500520000,STOP,LA BELLE ST SE / DOREMUS PL SE
police,09/04/2026 01:42,2026-09-04T05:42:00Z,1788500520000,STOP,TROWBRIDGE ST NW / MONROE AVE NW
police,09/04/2026 01:49,2026-09-04T05:49:00Z,1788500940000,911U,2400 43RD ST SE
fire,09/04/2026 01:57,2026-09-04T05:57:00Z,1788501420000,MED1,2500 OAK INDUSTRIAL DR NE
police,09/04/2026 01:59,2026-09-04T05:59:00Z,1788501540000,STOP,HALL ST SE / EUCLID AVE SE
police,09/04/2026 01:59,2026-09-04T05:59:00Z,1788501540000,STOP,PLAINFIELD AVE NE / SWEET ST NE
police,09/04/2026 02:04,2026-09-04T06:04:00Z,1788501840000,DOM,2900 MARSHALL AVE SE
police,09/04/2026 02:04,2026-09-04T06:04:00Z,1788501840000,STOP,600 FRONT AVE NW
police,09/04/2026 02:08,2026-09-04T06:08:00Z,1788502080000,ALARM,1700 MONROE AVE NW
police,09/04/2026 02:13,2026-09-04T06:13:00Z,1788502380000,STOP,HALL ST SE / JEFFERSON AVE SE
police,09/04/2026 02:15,2026-09-04T06:15:00Z,1788502500000,DOM,400 WORDEN ST SE
fire,09/04/2026 02:17,2026-09-04T06:17:00Z,1788502620000,MED2,400 S DIVISION AVE
police,09/04/2026 02:22,2026-09-04T06:22:00Z,1788502920000,FIGHT,ELM ST SW / S DIVISION AVE
police,09/04/2026 02:31,2026-09-04T06:31:00Z,1788503460000,SUSPICIOUS,0 CALEDONIA ST NE
police,09/04/2026 02:32,2026-09-04T06:32:00Z,1788503520000,STOP,MADISON AVE SE / WOODLAWN ST SE
police,09/04/2026 02:41,2026-09-04T06:41:00Z,1788504060000,DOM,100 ANDRE ST SW
fire,09/04/2026 02:47,2026-09-04T06:47:00Z,1788504420000,MED1,1900 BRADFORD ST NE
fire,09/04/2026 03:02,2026-09-04T07:02:00Z,1788505320000,MED1,2300 GODWIN AVE SE
fire,09/04/2026 03:11,2026-09-04T07:11:00Z,1788505860000,MED1,1400 HILLCREST AVE NW
police,09/04/2026 03:13,2026-09-04T07:13:00Z,1788505980000,STOP,SEWARD AVE NW / 1ST ST NW
fire,09/04/2026 03:19,2026-09-04T07:19:00Z,1788506340000,MED1,2000 32ND ST SE
police,09/04/2026 03:27,2026-09-04T07:27:00Z,1788506820000,STOP,900 MICHIGAN ST NE
police,09/04/2026 03:33,2026-09-04T07:33:00Z,1788507180000,SUSPICIOUS,1000 MICHIGAN ST NE
police,09/04/2026 03:38,2026-09-04T07:38:00Z,1788507480000,DOM,0 ANDRE ST SE
police,09/04/2026 03:43,2026-09-04T07:43:00Z,1788507780000,WARRANTA,800 E FULTON ST
police,09/04/2026 03:44,2026-09-04T07:44:00Z,1788507840000,THREAT,700 BUTTERWORTH ST SW
police,09/04/2026 03:45,2026-09-04T07:45:00Z,1788507900000,WELFARE,I-196 WB EO LAKE MICHIGAN
police,09/04/2026 03:53,2026-09-04T07:53:00Z,1788508380000,STOP,CHERRY TO US-131 SB RAMP
fire,09/04/2026 03:55,2026-09-04T07:55:00Z,1788508500000,MED1,0 RANSOM AVE NE
police,09/04/2026 03:56,2026-09-04T07:56:00Z,1788508560000,STOP,S DIVISION AVE / PUTNAM ST SW
police,09/04/2026 04:12,2026-09-04T08:12:00Z,1788509520000,DOM,800 BRIDGE ST NW
police,09/04/2026 04:39,2026-09-04T08:39:00Z,1788511140000,ASSIST,1100 DUNHAM ST SE
police,09/04/2026 04:43,2026-09-04T08:43:00Z,1788511380000,DOMA,2100 43RD ST SE
fire,09/04/2026 04:53,2026-09-04T08:53:00Z,1788511980000,MED2,2100 TREMONT BLVD NW
police,09/04/2026 05:16,2026-09-04T09:16:00Z,1788513360000,DOM,1000 W FULTON ST
police,09/04/2026 06:12,2026-09-04T10:12:00Z,1788516720000,PD,I-196 EB WO LAKE MICHIGAN
police,09/04/2026 06:14,2026-09-04T10:14:00Z,1788516840000,SUICIDETH,800 BRIDGE ST NW
police,09/04/2026 06:36,2026-09-04T10:36:00Z,1788518160000,DISO,1500 PHILADELPHIA AVE SE
police,09/04/2026 06:39,2026-09-04T10:39:00Z,1788518340000,OBSCENE,200 MARKET AVE SW
police,09/04/2026 07:02,2026-09-04T11:02:00Z,1788519720000,ASSIST,MADISON AVE SE / HALL ST SE
police,09/04/2026 07:13,2026-09-04T11:13:00Z,1788520380000,DOM,0 HALL ST SW
police,09/04/2026 07:23,2026-09-04T11:23:00Z,1788520980000,SUSPICIOUS,900 4TH ST NW
police,09/04/2026 07:37,2026-09-04T11:37:00Z,1788521820000,WELFARE,900 BRIDGE ST NW
fire,09/04/2026 07:40,2026-09-04T11:40:00Z,1788522000000,MED1,700 MONROE AVE NW
fire,09/04/2026 07:44,2026-09-04T11:44:00Z,1788522240000,FIREALARM,0 OTTAWA AVE NW
fire,09/04/2026 07:44,2026-09-04T11:44:00Z,1788522240000,MED1,1100 MADISON AVE SE
fire,09/04/2026 07:45,2026-09-04T11:45:00Z,1788522300000,MED3,2500 KALAMAZOO AVE SE
fire,09/04/2026 07:49,2026-09-04T11:49:00Z,1788522540000,MED1,0 OTTAWA AVE NW
police,09/04/2026 07:53,2026-09-04T11:53:00Z,1788522780000,ALARM,3900 BURTON ST SE
fire,09/04/2026 08:07,2026-09-04T12:07:00Z,1788523620000,MED1,800 1ST ST NW
fire,09/04/2026 08:15,2026-09-04T12:15:00Z,1788524100000,MED1,2000 SWENSBERG AVE NE
police,09/04/2026 08:23,2026-09-04T12:23:00Z,1788524580000,STOLENV,1800 RADCLIFF AVE SE
fire,09/04/2026 08:34,2026-09-04T12:34:00Z,1788525240000,MED2,I-196 WB AT PLYMOUTH
police,09/04/2026 08:34,2026-09-04T12:34:00Z,1788525240000,PI,I-196 WB AT PLYMOUTH
fire,09/04/2026 08:45,2026-09-04T12:45:00Z,1788525900000,CARBON,1300 GRIGGS ST SE
police,09/04/2026 08:45,2026-09-04T12:45:00Z,1788525900000,DOM,400 STATE ST SE
police,09/04/2026 08:52,2026-09-04T12:52:00Z,1788526320000,STOP,RANSOM AVE NE / LYON ST NE
fire,09/04/2026 09:03,2026-09-04T13:03:00Z,1788526980000,MED2,300 MONROE AVE NW
police,09/04/2026 09:03,2026-09-04T13:03:00Z,1788526980000,ASSIST,100 28TH ST SW
police,09/04/2026 09:03,2026-09-04T13:03:00Z,1788526980000,WELFARE,1100 CALIFORNIA ST NW
police,09/04/2026 09:08,2026-09-04T13:08:00Z,1788527280000,ASLT,1500 MOREWOOD DR SE
police,09/04/2026 09:23,2026-09-04T13:23:00Z,1788528180000,DISO,100 S DIVISION AVE
police,09/04/2026 09:25,2026-09-04T13:25:00Z,1788528300000,PDB,BRETON AVE SE / GRANITE ST SE
police,09/04/2026 09:35,2026-09-04T13:35:00Z,1788528900000,CSC,2300 BALL AVE NE
fire,09/04/2026 09:37,2026-09-04T13:37:00Z,1788529020000,MED1,BRETON AVE SE / GRANITE ST SE
police,09/04/2026 09:44,2026-09-04T13:44:00Z,1788529440000,DOM,3800 E  NORWALK  DR SE
fire,09/04/2026 09:50,2026-09-04T13:50:00Z,1788529800000,MED1,2900 MARSHALL AVE SE
fire,09/04/2026 09:51,2026-09-04T13:51:00Z,1788529860000,MED1,1300 OAKLAWN ST NE
police,09/04/2026 09:57,2026-09-04T13:57:00Z,1788530220000,WELFARE,0 MONROE CENTER ST NW
police,09/04/2026 10:05,2026-09-04T14:05:00Z,1788530700000,ASSIST,I-196 EB TO COLLEGE RAMP
police,09/04/2026 10:11,2026-09-04T14:11:00Z,1788531060000,ALARM,200 CESAR E CHAVEZ AVE SW
fire,09/04/2026 10:16,2026-09-04T14:16:00Z,1788531360000,MED1,700 28TH ST SE
fire,09/04/2026 10:23,2026-09-04T14:23:00Z,1788531780000,MED1,0 WILLIAMS ST SW
police,09/04/2026 10:32,2026-09-04T14:32:00Z,1788532320000,STOP,100 MONROE CENTER ST NW
police,09/04/2026 10:35,2026-09-04T14:35:00Z,1788532500000,ALARM,2600 29TH ST SE
fire,09/04/2026 10:39,2026-09-04T14:39:00Z,1788532740000,MED1,400 IONIA AVE SW
police,09/04/2026 10:42,2026-09-04T14:42:00Z,1788532920000,ASSIST,400 IONIA AVE SW
fire,09/04/2026 10:43,2026-09-04T14:43:00Z,1788532980000,MED1,1300 BRADFORD ST NE
fire,09/04/2026 10:43,2026-09-04T14:43:00Z,1788532980000,FIRESTRUC,3900 WHISPERING WAY SE
fire,09/04/2026 10:48,2026-09-04T14:48:00Z,1788533280000,MED1,100 MICHIGAN ST NE
fire,09/04/2026 10:53,2026-09-04T14:53:00Z,1788533580000,MED1,2000 32ND ST SE
police,09/04/2026 10:53,2026-09-04T14:53:00Z,1788533580000,DOMA,1000 LOGAN ST SE
police,09/04/2026 11:09,2026-09-04T15:09:00Z,1788534540000,PARKING,400 CRESCENT ST NE
police,09/04/2026 11:13,2026-09-04T15:13:00Z,1788534780000,WELFARE,500 FULLER AVE NE
police,09/04/2026 11:15,2026-09-04T15:15:00Z,1788534900000,WELFARE,1900 PROSPECT AVE SE
police,09/04/2026 11:22,2026-09-04T15:22:00Z,1788535320000,PDHR,I-96 EB EO EAST BELTLINE-GR
police,09/04/2026 11:23,2026-09-04T15:23:00Z,1788535380000,TRES,0 WILLIAMS ST SW
police,09/04/2026 11:25,2026-09-04T15:25:00Z,1788535500000,ASSIST,EAST BELTLINE AVE SE / BURTON ST SE
fire,09/04/2026 11:44,2026-09-04T15:44:00Z,1788536640000,MED2,1900 32ND ST SE
fire,09/04/2026 11:44,2026-09-04T15:44:00Z,1788536640000,MED2,800 WEALTHY ST SE
police,09/04/2026 11:48,2026-09-04T15:48:00Z,1788536880000,WPNB,300 S DIVISION AVE
fire,09/04/2026 11:58,2026-09-04T15:58:00Z,1788537480000,MED2,BLAINE AVE SE / GRIGGS ST SE
police,09/04/2026 11:58,2026-09-04T15:58:00Z,1788537480000,UNKACC,BLAINE AVE SE / GRIGGS ST SE
police,09/04/2026 11:59,2026-09-04T15:59:00Z,1788537540000,ASSIST,400 ADAMS ST SE
police,09/04/2026 12:06,2026-09-04T16:06:00Z,1788537960000,WELFARE,BRIGGS BLVD NE / ELMDALE ST NE
police,09/04/2026 12:07,2026-09-04T16:07:00Z,1788538020000,PD,US-131 SB AT WEALTHY
fire,09/04/2026 12:17,2026-09-04T16:17:00Z,1788538620000,WIRE,MOUNT MERCY DR NW / VALLEY AVE NW
police,09/04/2026 12:17,2026-09-04T16:17:00Z,1788538620000,STOP,100 BURTON ST SE
fire,09/04/2026 12:19,2026-09-04T16:19:00Z,1788538740000,MED1,2000 32ND ST SE
police,09/04/2026 12:23,2026-09-04T16:23:00Z,1788538980000,ABAND,1700 MARGARET AVE SE
police,09/04/2026 12:30,2026-09-04T16:30:00Z,1788539400000,ASSIST,MOUNT MERCY DR NW / TREMONT BLVD NW
police,09/04/2026 12:46,2026-09-04T16:46:00Z,1788540360000,STOP,28TH ST SE / BIRCHCREST DR SE
police,09/04/2026 12:47,2026-09-04T16:47:00Z,1788540420000,SUICIDETH,0 MONROE CENTER ST NW
fire,09/04/2026 13:00,2026-09-04T17:00:00Z,1788541200000,CARBON,3800 RAVINE VISTA DR SE
police,09/04/2026 13:02,2026-09-04T17:02:00Z,1788541320000,SUICIDETH,600 S DIVISION AVE
police,09/04/2026 13:04,2026-09-04T17:04:00Z,1788541440000,WELFARE,JEFFERSON AVE SE / CHERRY ST SE
police,09/04/2026 13:12,2026-09-04T17:12:00Z,1788541920000,PARKING,LYON ST NE / RANSOM AVE NE
police,09/04/2026 13:20,2026-09-04T17:20:00Z,1788542400000,LOSTFOUND,900 UNION AVE SE
fire,09/04/2026 13:22,2026-09-04T17:22:00Z,1788542520000,MED1,300 BROWN ST SW
police,09/04/2026 13:29,2026-09-04T17:29:00Z,1788542940000,STOP,2300 STAFFORD AVE SW
police,09/04/2026 13:33,2026-09-04T17:33:00Z,1788543180000,SUSPICIOUS,200 SPENCER ST NE
police,09/04/2026 13:35,2026-09-04T17:35:00Z,1788543300000,INJV,500 QUIMBY ST NE
police,09/04/2026 13:37,2026-09-04T17:37:00Z,1788543420000,STOP,300 IONIA AVE SW
police,09/04/2026 13:40,2026-09-04T17:40:00Z,1788543600000,ASSIST,0 FITZHUGH AVE SE
police,09/04/2026 13:41,2026-09-04T17:41:00Z,1788543660000,ABAND,100 LANE AVE SW
fire,09/04/2026 13:45,2026-09-04T17:45:00Z,1788543900000,MED1,200 PALMER ST NE
police,09/04/2026 13:46,2026-09-04T17:46:00Z,1788543960000,SUICIDETH,100 LIBRARY ST NE
fire,09/04/2026 13:57,2026-09-04T17:57:00Z,1788544620000,MED2,400 MICHIGAN ST NE
police,09/04/2026 13:58,2026-09-04T17:58:00Z,1788544680000,MISSING,800 BURTON ST SE
police,09/04/2026 14:04,2026-09-04T18:04:00Z,1788545040000,DOM,1200 DICKINSON ST SE
fire,09/04/2026 14:07,2026-09-04T18:07:00Z,1788545220000,AOA,100 RANSOM AVE NE
fire,09/04/2026 14:09,2026-09-04T18:09:00Z,1788545340000,FIREALARM,4100 OAK PARK DR SE
police,09/04/2026 14:12,2026-09-04T18:12:00Z,1788545520000,PD,LEONARD ST NW / FRONT AVE NW
fire,09/04/2026 14:21,2026-09-04T18:21:00Z,1788546060000,MED2,LEONARD ST NW / FRONT AVE NW
police,09/04/2026 14:22,2026-09-04T18:22:00Z,1788546120000,VEHI,200 CALKINS AVE SE
fire,09/04/2026 14:27,2026-09-04T18:27:00Z,1788546420000,MED1,S DIVISION AVE / CHERRY ST SE
police,09/04/2026 14:31,2026-09-04T18:31:00Z,1788546660000,PD,2500 EASTERN AVE SE
police,09/04/2026 14:47,2026-09-04T18:47:00Z,1788547620000,WELFARE,100 FRONT AVE NW
police,09/04/2026 14:50,2026-09-04T18:50:00Z,1788547800000,SUSPICIOUS,1200 EAST BELTLINE AVE NE
fire,09/04/2026 14:51,2026-09-04T18:51:00Z,1788547860000,WIRE,4TH ST NW / MILWAUKEE AVE NW
fire,09/04/2026 14:53,2026-09-04T18:53:00Z,1788547980000,MED1,SHELDON AVE SE / WESTON ST SE
